c.katana,c.dogalize,c.android.youtube,c.android.chrome,c.android.gm,c.raider,c.UCMobile.x86,c.updateassist,c.UCMobile.intl,c.android.vending,p.system,p.android.gm,p.android.settings,p.android.chrome,p.android.packageinstaller,p.android.documentsui,p.android.externalstorage,p.android.vending,p.olauncher,p.android.defcontainer,p.dogalize,p.browser.provider,p.notifier,p.gms.persistent,p.inputmethod.latin,p.katana,p.google,p.process.gapps,p.android.gms,p.simulator
7.70417,13.17143,8.93352,7.28284,11.50341,32.13741,28.70564,49.18653,66.42962,73.86122,9.30981,6.5302,5.41273,13.74103,9.25283,10.94473,8.99758,46.76136,0.00052,43.67352,39.81396,41.04054,33.75176,53.2317,36.25895,55.60879,92.91594,64.67035,51.27437,94.60131
6.83867,11.59912,7.57995,9.57427,12.63192,63.80435,70.01151,87.09036,81.38028,55.42619,7.83074,6.69439,7.29735,14.24808,13.39332,6.28637,10.78116,46.64906,0.00071,46.89378,32.78176,34.39345,75.63415,75.56731,58.44141,93.55122,91.95056,69.48464,69.84144,83.49474
9.99291,9.31668,14.6826,7.82831,11.4741,65.91154,62.72265,43.75422,67.38442,97.93708,10.14217,15.23233,10.60018,5.04027,8.95442,11.28583,11.86493,52.47916,1.33889,54.11809,46.38913,57.21048,78.18326,96.22586,19.74808,22.86142,70.35138,19.16396,99.08021,66.87111
4.87422,10.25236,6.62054,9.38431,13.03283,53.23891,85.88176,32.02496,87.20685,62.07057,9.15166,6.95189,9.02952,14.99191,13.51957,8.12167,9.88821,66.57576,0.00065,64.23035,42.03255,31.70869,9.49283,66.26908,54.44935,4.95532,97.10089,37.39388,54.07249,31.501
9.92608,14.19496,5.67011,8.10421,10.75569,40.5025,18.16241,56.30468,7.51187,78.88242,9.90731,11.53143,9.28382,14.19977,14.13815,10.80313,10.88794,39.31396,0.0334,53.38249,34.33355,67.92283,39.95934,97.29314,45.18906,61.27493,96.92617,54.96783,73.30899,68.62244
7.95988,10.15201,11.69651,9.41176,13.99079,61.99121,43.42802,52.53206,75.81379,75.4255,7.24296,6.52843,9.30371,8.27992,11.19254,4.46772,14.95284,85.54614,0.00067,50.61549,33.26251,38.3202,4.27154,76.23223,8.90662,10.76505,32.56286,79.38193,21.36806,32.36671
9.23437,3.88156,11.80994,2.92799,7.55827,64.80033,94.78297,55.2327,94.0153,97.5754,9.67242,9.17648,12.12335,9.93219,11.18842,14.64136,9.28346,46.07122,0.00396,43.76811,49.46373,61.08055,98.51491,28.81309,25.83552,78.90398,64.21887,37.09629,74.07389,50.57662
2.94002,8.50427,10.458,14.06245,14.93787,45.70697,94.71741,71.9831,94.69607,15.63577,6.2759,5.02281,10.82296,14.98747,14.11398,5.75436,9.36159,66.70136,0.00014,41.52039,52.79195,52.59847,12.31277,83.26266,81.06433,23.55408,58.27089,33.00387,67.15259,28.87462
14.70308,10.559,8.87526,11.26827,11.27145,44.47153,81.1887,62.93284,16.49385,45.00864,12.74866,13.75234,6.82429,10.7928,12.30755,12.38556,5.32245,63.96702,0.30529,65.62106,50.69106,67.2461,66.80055,23.54381,40.18593,50.24738,23.20678,12.76594,80.65201,84.66073
5.84761,9.88601,6.71711,10.29446,13.52612,56.24565,42.93562,11.76441,92.83805,37.91054,5.65039,6.70246,10.05037,13.18638,15.4461,4.1964,12.99442,48.28304,0.0007,74.91734,44.72267,57.44784,4.57866,21.19156,95.19598,49.31656,42.23925,62.1802,32.63664,83.88933
10.1884,13.38497,8.78093,6.85202,9.98044,48.65395,27.26292,43.46062,15.29499,75.76406,8.94335,9.28719,5.13902,10.42551,10.95396,11.51298,14.71743,66.41881,0.00366,45.95951,19.57523,62.39248,12.38644,15.45906,18.06288,59.5852,23.71937,64.06805,93.42681,53.26958
13.01782,15.4771,13.01767,13.23984,13.97072,51.64054,2.93209,10.15703,51.95945,78.90796,6.68431,6.29432,13.96903,8.79294,11.25675,6.84752,6.2828,82.83482,0.00052,54.61877,68.30663,48.15073,36.78066,75.44835,77.62126,62.44919,91.3632,61.41935,36.28023,18.6383
13.48046,11.06684,10.97453,10.70668,13.35417,55.11668,52.69373,96.12352,97.79387,88.9954,7.64485,12.12728,10.8095,5.8848,11.05598,12.11867,9.99668,57.05408,0.06069,60.96488,38.04177,42.27587,81.09856,54.42034,14.29,19.98029,41.3747,17.40016,88.13652,83.10549
8.17044,11.28674,10.96499,10.9661,13.62313,51.74154,79.21949,19.96916,72.48648,35.81911,7.58666,7.85216,10.67795,10.28374,13.03582,7.77163,11.35781,50.44925,0.00136,45.60853,30.27746,26.69606,41.56849,37.78261,33.57436,68.5254,99.96653,58.20557,63.69497,73.99882
11.94012,11.60275,11.25472,10.31455,10.28383,40.66507,41.8161,40.94784,2.52923,28.08299,10.97097,7.42088,10.54341,8.83474,14.50078,7.5177,8.54177,42.24816,0.00091,73.704,62.5122,38.57487,51.95631,35.30571,54.47424,49.84063,85.4785,55.24596,36.05108,92.24657
15.47244,8.66323,10.09315,7.28678,12.01801,57.57165,8.04113,0.37832,23.15603,54.69527,12.32538,10.4665,7.60976,7.42802,13.54671,10.70536,6.83003,39.32218,0.01173,51.56083,58.32049,51.55487,22.80055,40.58439,42.34445,54.01543,49.64162,84.24079,74.10441,3.16224
13.1336,8.17053,12.12582,8.30473,13.88287,52.65593,79.10608,49.58339,39.21597,46.43543,9.29829,12.81801,8.18921,9.65542,9.99771,10.6677,7.80586,74.0962,0.11996,66.14259,43.95706,43.23706,13.62387,39.28582,68.41437,98.69394,93.55542,19.07234,39.79383,39.18866
13.39929,14.1715,15.32628,12.91493,11.74167,46.07315,12.30733,46.36828,30.1993,78.18647,12.73727,9.77297,14.71932,4.58241,13.59679,13.25001,10.66398,71.07669,0.0062,39.77254,79.76831,58.79878,0.2464,9.08798,77.22172,28.1355,80.66457,6.53433,80.19103,46.8411
10.9121,9.07156,11.25965,14.60948,9.06013,51.51911,11.92996,53.36166,92.82996,49.83517,9.78552,10.61771,8.00999,9.62834,12.4273,11.44614,8.44595,24.3584,0.01367,54.15319,61.95528,34.33557,15.05032,72.28221,45.84065,13.46057,2.52974,5.85336,46.31334,63.16509
9.27842,8.56131,13.12233,7.52649,10.85751,40.15724,75.52114,44.6995,50.86669,26.35314,11.73196,14.26387,11.15272,8.71857,9.23797,14.43096,10.10682,57.78126,0.5086,68.72224,36.799,56.57122,62.77968,41.81685,25.31614,55.22353,93.30709,23.97785,85.20225,3.41341
11.76431,12.43594,13.56267,11.47352,12.03649,37.12752,52.52867,14.40023,74.01779,60.65314,11.39455,8.74533,14.31476,10.04018,11.55785,7.21606,6.41844,41.36208,0.00222,52.04559,37.25773,41.91839,51.56467,57.8013,19.81937,31.15653,49.06214,49.95344,38.94164,92.83732
13.28352,9.60304,11.10146,12.78401,8.84321,38.71551,27.90687,70.0056,88.5938,53.43355,12.53064,9.15263,9.86668,8.43186,12.14924,12.59641,11.35231,42.25879,0.00334,43.44555,46.38336,60.53186,66.6078,93.10987,86.58765,53.70864,87.7691,5.43815,65.3385,19.23779
13.59922,9.61444,12.33456,13.94811,10.43179,53.44452,85.4778,81.39301,97.65966,56.38939,11.72625,8.08266,7.51121,9.89528,12.45773,11.52431,12.26873,49.87632,0.00132,56.4682,41.67089,55.9922,38.55097,44.69168,95.24679,18.29368,89.97536,27.67852,68.97562,4.20256
12.71888,12.86555,12.40689,10.35139,9.43513,63.45912,31.5101,31.58748,28.21149,29.27111,6.04048,7.54106,13.04835,7.95548,10.32517,6.5984,6.81212,21.00642,0.00125,65.78398,18.34711,61.75839,55.56427,62.69763,52.69422,52.37282,38.89228,51.6433,46.80488,6.40171
8.24246,11.36513,9.64622,7.20968,11.28787,54.53124,69.10893,9.06566,57.37566,30.56846,7.85771,8.58331,8.16242,10.39332,11.32592,4.76178,15.7209,51.23476,0.00209,53.13466,43.35189,27.26446,88.5033,59.568,61.03657,55.07613,9.59187,5.48306,51.65273,53.5772
12.81569,12.44508,8.69618,11.46775,12.02691,60.08303,92.74458,18.87506,90.85484,77.3765,6.28305,8.37438,7.48597,6.73603,11.76012,8.96726,10.02792,35.00297,0.002,46.77871,52.12123,51.4348,15.65012,56.81552,80.44113,69.20919,13.65797,30.42178,99.08527,88.58911
10.04747,6.33688,10.05612,11.24643,7.36013,30.85606,0.32643,32.96393,82.77459,6.97105,11.74777,9.71662,5.22353,9.43145,13.15393,12.86708,13.54826,36.10973,0.00563,48.37963,46.27167,43.00755,23.77573,81.91824,80.42581,74.29195,11.65615,17.45148,91.49261,66.83009
13.01757,13.90393,11.72274,13.18406,12.92116,53.44143,63.97875,69.40235,72.65165,16.52293,10.57823,7.22488,11.44704,7.46845,11.02895,8.81802,7.92259,48.37539,0.00088,51.754,64.17706,54.46138,65.08086,0.94968,91.62376,42.71106,97.04773,87.95265,98.80202,43.54321
13.37555,7.24395,11.91,11.47588,8.11606,38.15128,70.52167,19.65382,14.76086,96.07902,10.29054,11.52005,7.88072,9.2147,12.20305,10.38534,9.8179,72.87637,0.03331,54.63597,49.9157,35.93832,73.60293,68.80497,89.243,31.16928,72.89501,1.89847,24.37861,39.29371
14.3435,5.6901,11.21763,11.68263,12.51735,47.75774,27.29453,67.53403,71.54014,76.15734,8.54723,9.44417,13.07253,10.53316,12.59963,8.80366,8.66238,76.29501,0.00467,40.78526,59.18165,49.38525,91.77296,58.58742,48.31462,22.9459,87.6087,47.81553,81.71248,67.20076
13.51637,12.08773,10.32701,11.80625,12.04471,53.12902,76.99179,65.64217,19.06961,42.31215,7.67442,9.25904,8.88277,8.95984,12.76494,8.68632,9.38828,44.02342,0.00408,70.93257,60.92106,39.72434,5.54692,98.19752,61.93289,46.1765,63.10811,80.3865,83.85741,82.13017
13.92069,11.73543,11.46225,7.16212,12.8495,57.17888,0.17052,25.56929,36.58694,62.8346,13.59453,11.015,9.6416,7.40429,14.39591,10.7994,9.74016,48.53292,0.02033,65.60915,49.13975,37.9064,91.79788,70.98474,64.56963,10.45182,23.50973,94.20459,70.39726,42.77039
7.60859,12.50726,9.03721,6.77627,9.37527,48.99799,7.06015,89.67426,69.04212,28.52315,7.73635,9.12455,6.08134,11.40071,8.99255,12.28679,13.71012,39.78534,0.00357,56.18711,53.39755,70.36474,74.94777,69.89496,2.73329,56.56387,12.82583,86.05709,33.47978,63.28977
5.96286,9.63598,12.20087,10.66492,16.89359,37.94181,54.98582,30.39785,29.26719,42.25001,6.95814,3.9201,11.42396,8.78468,9.7589,5.77954,11.91406,53.28675,0.00049,85.49092,58.9137,54.164,86.21753,49.73279,59.31526,74.93128,99.83202,7.75391,85.99204,79.55755
12.27633,12.03451,11.46066,13.74441,13.94133,60.07071,48.49591,81.8983,91.99081,29.59994,8.06045,7.81835,10.99519,8.60923,10.26957,8.7731,8.16396,58.31867,0.00111,61.90807,61.43685,43.87603,25.84088,41.95914,8.56914,12.47476,42.22586,65.78741,66.87759,55.70895
10.70309,8.90853,11.70374,11.7387,10.54832,54.00643,74.29995,16.48112,79.33612,46.10394,14.46789,13.68051,9.06302,11.52055,11.44506,15.86336,8.03177,39.08099,0.28398,48.9304,58.71648,65.85901,78.25115,8.72499,96.55066,49.64016,64.80474,46.6511,58.31577,82.95508
11.71617,12.17451,7.96549,6.45766,11.2485,37.20696,87.97274,95.56784,4.98291,83.12731,10.51481,10.22574,9.05499,12.00188,13.8495,9.39577,13.81305,59.05645,0.00967,44.59112,52.18728,54.1248,97.08998,14.41144,97.24713,75.65038,2.32322,18.11059,64.13297,13.17371
7.96075,11.41143,11.78887,10.08253,16.68686,54.2069,47.84374,91.8622,68.52433,47.46917,9.55879,5.90506,11.0216,9.00267,10.04217,4.01014,11.06427,45.37717,0.00056,68.66644,47.74244,13.391,35.81385,26.80456,68.35011,0.23588,27.98494,42.48667,19.06484,41.5499
11.60995,14.5919,6.80432,6.32063,9.05605,58.91522,83.14294,77.03124,62.00571,54.23224,8.35008,10.50604,5.18844,10.52902,11.75995,14.95435,13.35351,36.39752,0.01218,52.61993,47.88515,38.5919,13.00759,80.11428,70.09211,52.87187,25.37459,90.23664,42.16134,7.15144
6.31572,9.58696,7.9537,8.71948,11.46776,44.70919,82.10925,98.67285,55.68181,99.25489,7.27062,6.93983,8.3514,14.24701,14.09941,8.52038,12.4926,66.64871,0.00082,47.54146,32.57023,37.04536,43.06197,75.15598,63.40667,38.60536,58.11234,48.88307,40.99362,3.56546
6.92456,13.30077,7.09308,12.17077,13.19198,53.24731,88.00488,34.20826,99.09166,60.84426,7.18484,10.2713,9.46632,11.51753,12.48397,8.73604,12.50619,47.83467,0.00975,59.63124,54.70781,46.92974,97.67899,32.73915,16.72889,65.64813,66.5533,57.23276,27.98574,77.85074
12.55716,10.0464,10.99049,15.42027,13.66494,48.20363,1.26676,82.35099,52.67242,58.21365,8.49718,6.84289,9.08151,11.39686,10.66931,8.17612,9.26389,53.81377,0.0009,30.02639,53.15578,45.029,39.05124,98.04168,2.74927,7.53784,32.66274,51.04274,85.04606,68.91307
12.35338,7.8802,14.06515,16.88248,4.95605,61.06763,73.40651,37.54411,68.69214,71.75557,15.42593,6.8039,7.83633,8.80146,11.86004,11.1489,10.49715,40.64487,0.00091,52.43275,68.38066,32.13397,98.74283,67.98826,78.8398,27.03761,5.24408,93.66231,46.19971,15.20375
12.46312,11.08808,13.22423,16.15071,11.2281,73.23693,51.94539,96.17255,26.81399,43.39649,10.72801,9.11996,8.2729,8.7095,10.21561,15.25254,16.4659,60.48729,0.00338,69.22082,54.54223,37.42704,66.25426,46.82839,42.73917,58.88179,50.45159,19.64165,85.52572,20.77205
12.63611,12.57507,12.76572,11.15338,12.00271,25.2592,40.5739,92.28558,30.27713,20.68536,8.62785,10.35201,12.81616,9.31493,12.19855,9.02196,7.71625,58.25724,0.01055,59.85912,52.06871,27.42784,46.04948,68.27157,35.16886,30.73753,32.60695,90.02318,82.66325,9.13317
12.73536,5.56825,15.6297,11.7387,7.43923,23.19242,14.5293,7.87396,48.12735,17.88856,15.30049,11.20647,5.20627,10.80545,11.66355,10.77217,12.77937,55.7764,0.02395,53.32152,21.48425,52.14858,8.86477,5.64819,86.23513,83.42465,75.83538,63.27054,22.40764,18.80424
11.88165,9.88853,8.52814,13.12302,14.03502,65.8244,34.08481,97.03882,26.37736,72.98861,5.55343,5.93614,8.92483,10.44295,9.97601,5.43454,7.97753,29.85295,0.00053,82.49861,47.30183,44.71803,31.92264,13.43899,88.84045,98.27806,35.65477,84.68622,95.65788,10.58486
8.3663,12.51655,10.0412,9.60661,12.45633,35.31084,86.44155,25.80546,36.33623,15.26941,9.42995,9.56783,7.85762,9.41545,10.58957,8.19257,12.98337,29.05384,0.00503,69.06111,41.73047,34.26963,13.89647,91.50718,46.91536,80.12821,24.05236,96.49963,5.70297,40.49272
13.06193,13.06322,10.10384,9.79357,12.49901,49.12689,87.156,8.51147,63.63538,22.38546,4.28469,10.51414,9.81245,7.831,10.58486,8.80845,8.28294,29.75026,0.0122,51.48054,48.39096,32.57426,42.68722,97.53423,2.13405,94.68099,47.06074,67.237,93.30615,21.34342
13.5972,10.86227,7.30363,8.7131,14.37754,44.50192,63.29618,30.45673,16.09314,16.98847,9.19119,14.31956,9.9258,8.13823,8.18376,9.85968,8.73081,31.02552,0.53759,39.08744,31.47711,36.98004,77.31107,40.91138,65.48199,14.21154,85.73322,56.8121,42.13443,22.29673
9.12672,13.44745,8.07935,8.12567,10.85046,38.57385,23.90303,14.37327,27.44006,86.98704,7.69026,8.23622,7.45489,13.53381,12.40251,9.05245,9.38802,62.96831,0.00132,66.55037,51.91835,43.90379,92.45157,7.28118,32.81392,49.52436,59.89876,60.12944,71.0306,38.68017
8.26167,10.90758,9.25727,7.74058,13.1392,50.44943,70.07875,64.97916,27.60497,46.35128,8.79154,7.5139,8.25764,11.12225,10.11904,6.47558,12.44714,48.99385,0.00119,36.42467,46.0291,48.04578,68.18123,75.02257,22.50836,98.56428,40.24698,63.82258,62.62468,79.64112
5.31528,12.92716,7.29721,12.32104,13.61523,49.36731,27.43758,61.69788,96.72288,95.82273,7.74552,9.63152,9.15509,13.87124,11.21779,5.20657,10.79466,56.76529,0.00529,35.76303,28.60092,37.30241,34.05644,28.96511,63.84051,61.61581,91.25642,19.00839,49.24544,46.14012
13.52718,10.70355,8.32952,11.29559,8.47073,49.96983,88.48263,51.20903,52.4505,12.41669,11.1525,8.23425,8.444,7.34771,13.98333,10.61167,9.01243,26.24224,0.00169,41.22603,56.73275,39.31044,48.30633,74.21265,13.41619,18.28789,29.06246,97.71732,95.8621,38.23818
7.19251,8.96427,9.86794,8.90773,13.63739,45.62653,92.01177,54.18099,84.13587,11.04311,7.78055,7.37168,10.87823,11.15828,12.97445,3.89657,14.45398,43.09866,0.00081,70.16027,48.6346,49.51549,54.68384,12.87511,16.13403,20.76607,3.03987,61.34825,36.87298,8.44619
6.8889,11.15263,9.94306,10.78692,14.61634,39.31702,26.05773,87.28974,50.45688,15.0747,7.77904,8.07984,9.70894,9.37342,10.32884,5.89995,13.42015,39.18769,0.00133,45.06048,42.29582,55.35629,70.88757,39.45924,34.10997,8.88541,24.24113,73.64377,73.24408,86.7518
8.95907,12.00591,10.46045,9.82805,12.26654,39.89061,14.66007,78.14901,78.89428,52.93988,8.54326,8.68902,9.41022,10.8375,12.27195,11.25865,11.97439,61.68974,0.00239,65.90755,66.60094,65.36468,83.09366,40.82417,80.07873,59.27616,43.4713,19.65709,10.06791,24.46053
7.21218,9.85514,10.89243,8.84716,9.83926,62.95979,3.42234,18.49051,30.84044,76.13649,11.27917,14.22418,10.88325,9.74899,9.90648,13.67147,11.3915,47.03284,0.48872,62.94545,47.94304,32.28269,67.81206,16.602,0.54902,96.82558,68.86132,93.78763,4.60586,1.00436
9.91942,16.08912,13.05396,9.08788,11.07377,34.57465,84.64105,3.89673,30.61526,57.6492,6.74098,11.72855,12.54939,4.75791,11.43252,10.53655,8.93687,57.44853,0.04069,51.20635,47.64318,51.93109,37.82311,55.14789,9.07392,31.17437,20.71805,75.41762,48.77393,25.59532
14.51052,8.07841,10.39197,9.53023,8.07687,57.36801,17.29088,19.57112,70.95678,57.07379,14.45897,7.71984,9.89308,7.586,13.80048,11.25968,8.81874,46.99358,0.00102,59.69584,56.32427,47.26967,88.6076,64.6395,79.8225,78.11735,71.61316,67.62976,31.09445,38.92968
12.49697,8.09064,12.00507,13.46902,11.68141,49.24245,34.77597,49.36342,59.20839,8.72872,10.48834,10.6364,11.08023,9.03744,16.45179,11.88264,11.87656,56.87386,0.01365,43.66943,75.17382,55.07015,39.80192,83.54677,51.09575,27.36849,74.4349,54.20635,41.28909,43.22513
6.77087,10.84228,9.55188,10.06228,13.07716,43.30117,47.56716,7.56561,68.23069,69.75975,7.24713,7.39652,12.63852,13.61782,13.79312,8.63441,10.19427,35.57813,0.00075,49.74774,54.40382,52.70433,13.43274,49.96192,47.42315,61.0105,26.3391,83.4733,93.94174,13.18924
10.78861,13.83447,8.47663,8.58323,10.04477,65.52064,84.25802,40.95941,91.09728,41.92234,8.7481,10.56198,5.74637,11.22208,12.41023,11.49449,14.21839,47.10085,0.01311,69.23657,67.12632,55.50895,16.77294,43.07421,86.99211,15.49634,32.25149,19.49737,35.31752,26.6312
12.86684,13.62545,14.67928,12.85575,10.521,51.57324,88.3342,98.09746,87.08132,83.50118,9.88575,9.73091,13.9595,8.7688,13.58814,10.0866,9.00244,49.81781,0.00596,47.42072,55.39731,24.53827,94.69285,13.33474,55.95369,14.69557,54.58025,83.24447,84.17803,23.98779
11.65384,10.68847,10.49925,17.47798,5.7135,45.42939,48.25503,43.11787,9.5042,64.99276,13.2013,5.41925,9.2824,7.61006,12.91748,11.75278,9.69123,38.68473,0.00057,44.40019,47.03059,47.54385,26.91172,45.12537,51.11136,83.15796,27.2536,53.06196,45.85057,76.96811
6.72402,9.47272,10.23623,7.38978,14.12989,61.62112,80.52045,86.68513,62.36753,72.8138,7.26581,5.9894,11.75439,10.30191,10.20903,5.62446,12.352,55.22927,0.00032,48.09474,26.01548,42.60021,25.3053,40.08113,25.00209,4.17599,65.2847,11.04057,55.76611,93.24322
10.67828,5.2878,11.94826,5.60753,13.92388,44.31026,99.25628,30.67523,76.09453,4.47194,10.31244,8.76216,8.81635,8.11188,13.38313,9.54987,9.76231,54.36752,0.00222,51.00351,46.58649,36.59289,84.883,53.92652,65.98696,93.03837,20.6648,10.39669,31.44317,96.63861
14.23974,12.33995,10.59098,14.99089,15.01635,55.32499,56.27571,4.32775,34.26922,13.39463,10.89155,3.51909,11.17585,6.50197,11.39995,9.30824,8.42209,76.62142,0.00044,63.2892,51.64169,27.00704,28.51294,84.78192,90.38394,22.52741,58.05002,63.87646,28.48662,35.41394
11.7447,11.63682,12.13704,10.99543,13.11125,50.8088,96.10137,15.76303,68.23352,35.7237,4.90003,10.12621,12.49908,6.51334,12.01052,10.03081,9.53348,73.93764,0.00868,53.51257,29.45385,39.8524,78.904,35.1638,20.82548,94.91873,23.44856,44.56791,16.7209,44.13033
5.0985,10.60131,8.01217,10.0083,14.74131,48.38111,38.65812,56.82335,36.94884,98.72431,9.04358,6.19598,9.91785,13.96448,11.07922,10.26931,9.01121,50.84252,0.00066,46.8633,35.49275,44.34352,81.69396,11.16167,99.34549,84.84418,20.32494,53.58706,98.7614,75.90291
4.37793,9.77134,7.68975,13.20578,14.52012,71.75879,55.82297,12.93797,10.70605,46.31979,3.75453,6.52797,12.28169,12.41432,14.8339,7.73937,9.62407,60.00474,0.00091,65.62735,57.39821,51.38367,2.36239,37.17571,72.28214,98.16516,19.73485,4.32678,41.19217,56.29874
0.91882,8.62528,6.24806,13.04282,12.38057,33.53475,18.35547,3.62154,53.56738,98.95288,3.51634,6.5196,8.53874,15.53443,13.72792,7.61215,9.03282,51.70828,0.00032,51.6269,42.133,38.67413,49.24802,74.0925,99.66093,44.52443,55.48854,78.71522,13.85032,6.37564
8.47556,12.70536,8.24551,5.9263,10.15177,46.02589,18.85133,85.1141,75.97889,55.66778,9.60669,8.28881,5.27419,13.03897,10.23007,8.39121,13.74321,66.15341,0.00179,51.77162,57.2774,55.55788,37.76541,78.73149,37.9446,8.28174,96.92271,33.7173,18.80504,47.05561
9.0308,14.10712,6.13534,6.80618,11.17741,52.30061,37.50067,82.59264,33.28361,36.19045,11.6784,11.65837,7.78957,13.04384,10.4749,7.81767,12.96454,36.00801,0.03799,45.32357,59.2826,65.37463,14.1355,26.53702,33.31075,35.43786,44.63876,26.65063,11.50614,46.37095
7.84136,10.9993,6.43188,6.84465,10.44458,32.92579,30.25648,39.11218,83.39585,19.58171,6.85653,9.63507,9.39998,12.00359,12.66391,9.44529,14.13072,51.06941,0.00561,46.63087,34.89443,47.35518,33.30903,9.79309,77.45954,0.73421,8.15701,98.57561,91.26423,13.47217
14.0557,11.02128,10.19649,9.79481,10.4298,46.36196,75.35482,27.89183,18.42748,9.06886,7.11347,10.2293,11.05756,9.16766,13.25363,7.57508,8.48184,72.665,0.0091,52.45847,44.03609,24.48145,15.23111,29.93568,31.05004,63.74925,19.27024,97.92427,73.4879,43.60172
9.36234,11.42508,11.04629,7.30543,9.94323,57.08602,74.16007,62.86997,59.51047,29.23012,10.09058,8.9744,8.45779,13.05442,13.14354,9.10891,12.74722,43.01019,0.00328,40.46439,36.35209,60.5337,5.55853,57.85593,24.76462,41.51125,95.00829,6.25342,39.04708,78.43712
8.70006,11.48619,4.63525,8.16534,10.77733,34.08455,20.59827,63.66236,62.10428,21.44048,8.05208,10.87131,8.84041,12.75388,14.95491,10.27968,13.65846,58.06775,0.01754,48.26323,47.38216,69.39333,88.04381,53.56134,81.66276,64.55382,88.52176,74.61333,50.36294,7.57797
11.52868,11.32737,14.24436,14.58588,13.66203,27.44744,7.91244,26.06177,17.94295,1.52286,12.94077,5.33628,15.19228,3.76119,14.98062,11.80257,10.91106,48.26327,0.00035,50.66266,42.43651,23.18049,40.86467,42.37376,64.17841,58.88115,86.26723,33.71727,78.45287,48.7647
9.10062,12.50486,10.55557,6.96264,12.10065,46.71769,48.74368,32.01437,37.06866,46.45313,9.24555,5.58757,5.79336,12.18657,9.88663,9.72233,11.48713,37.57885,0.0007,55.12314,46.93429,52.64489,52.35282,19.54573,45.34756,45.99653,70.27972,36.19998,66.78666,2.00561
7.77918,5.65881,15.91511,7.14615,11.0461,43.61796,38.36266,16.35108,45.52549,59.2371,11.2312,13.6569,9.67507,8.68574,12.1122,12.31046,10.18298,67.40958,0.27743,65.95367,33.33255,43.51184,54.16117,61.069,47.3526,42.80451,86.49484,64.40793,93.22636,28.77373
11.55361,8.95602,12.84292,14.62779,8.28161,37.65066,74.03466,90.87207,32.77404,38.70431,9.82397,10.44513,5.84025,9.13386,10.82755,11.91494,14.4205,64.01039,0.01154,43.14023,69.2059,34.85169,65.71754,11.39328,8.40203,98.45967,25.5811,6.00315,71.83985,27.06831
